adult,backdrop_path,genre_ids,id,Title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,query_year,Year_released,media_type,origin_country,original_name,first_air_date
False,/6Jy5KuVULJg45vaBH7HEOdTYPVf.jpg,"[16, 878, 18]",234284,Time of EVE: The Movie,ja,イヴの時間 劇場版,"In the not-too-distant future, androids have come into common usage. However, treating androids on the same level as humans is frowned upon, and there is constant paranoia surrounding the possibility of robots defying humans, their masters. Those who appear too trustworthy of their androids are chided and labeled as ""android-holics"". Rikuo Sakisaka, who has taken robots for granted for his entire life, one day discovers that Sammy, his home android, has been acting independently and coming and going on her own. He finds a strange phrase recorded in her activity log, ""Are you enjoying the time of EVE?"". He, along with his friend Masakazu Masaki, traces Sammy's movements and finds an unusual café. Nagi, the barista, informs them that the café's main rule is to not discriminate between humans and androids. While Rikuo tries to reveal Sammy's intentions, he begins to question the legitimacy of the fear that drives humans to regard androids as nothing more than mere tools.",1.9058,/eLC4ujr84ib2MCJOdW8L8Hj4zi7.jpg,2010-03-06,False,False,7.118,173,2010,2010,film,,,
False,/bWuSABINX7Y5JajAVhPHZlyyM0N.jpg,"[16, 10752, 28, 878]",573531,Halo Legends,en,Halo Legends,The universe of the Halo video game series is expanded in seven short animated films from Japan's greatest anime directors and studios.,1.7518,/cO3iAp2pPNdWE9eqS4pTEY5HghY.jpg,2010-02-16,False,False,7.4,169,2010,2010,film,,,
False,/7UkesoE4ZCeWanPnQ5aOZLAgSEV.jpg,"[28, 12, 878]",39522,Mega Piranha,en,Mega Piranha,"When a science experiment goes horribly wrong, gigantic fish gain appetites for human flesh.",1.7138,/vZB82Iqg28c5UxY3maGg1gGr3yF.jpg,2010-04-10,False,False,3.225,167,2010,2010,film,,,
False,/ttwMXy37hEHMsRiyjXSypaCDeJU.jpg,"[27, 878, 10770]",44811,Mongolian Death Worm,en,Mongolian Death Worm,"When an American oil company sets up an experimental drilling plant out in the vast deserts of Mongolia, they awaken a nest. The deadly creatures begin to breed and spread, devouring everyone in their path. The only person who can stop them is treasure hunter and adventure seeker who spent his life searching for a legendary tomb, fabled to be protected by the Death Worms. He knows he must do what he can to kill the creatures, but stopping these monsters may mean destroying his life's work forever!",1.5256,/mNMNmwfNsbEdBvJtE7UWfO5DsxV.jpg,2010-05-08,False,False,4.831,77,2010,2010,film,,,
False,/6m1u3eCBsm6a2mXRUtzoqIvCXsY.jpg,"[53, 878, 28]",68252,Haunters,ko,초능력자,"Cho-in has special powers that allow him to control everyone he can see, that is until he meets Kyu-nam, the only person he can't control. A series of events begins a confrontation that pushes both men to the brink.",1.3905,/2jHVZPP9PUDGoA0gSC4fxrTska0.jpg,2010-11-10,False,False,6.433,82,2010,2010,film,,,
False,/42ByqU555QR05IQnjRNDXtrjQu5.jpg,"[878, 18, 14]",54770,Time Traveller: The Girl Who Leapt Through Time,ja,時をかける少女,"Akari Yoshiyama is graduating high school soon and is expected to lead new life after she passes the university entrance exam, while her mother is working as a pharmacologist. However, her mother has a car accident and the situation is totally changed. She decides to go to 1972 to fulfill her mother's wish.",1.4013,/hios2NxpDTkSFvdZV7CkgNkeNUC.jpg,2010-03-13,False,False,6.3,68,2010,2010,film,,,
False,/yBsIM9CXEMGddF5bI7IanqMbkus.jpg,"[53, 28, 878, 27]",51455,Mutant Girls Squad,ja,戦闘少女 血の鉄仮面伝説,"Rin a young high school student is your everyday awkward girl who gets bullied by her fellow students. On her 16th birthday, Rin gets an unexpected surprise: she finds out that she is, on her father's side, a half-mutant.",1.4347,/zBlC14H3k1FpWgkwxp8K7mKVt52.jpg,2010-05-22,False,False,5.5,66,2010,2010,film,,,
False,/pcLPDq1BVLCztXV6kBIvfB2GMqr.jpg,"[27, 878]",76216,Helldriver,ja,ヘルドライバー,"Still reeling from the events of a zombie apocalypse, a young woman, along with a group of allies, makes her way across a dystopian Japan in search of her mother, the Zombie Queen.",1.3483,/8h6meSgpHvRwEOxbWoYoyUDHNhT.jpg,2010-09-28,False,False,5.788,59,2010,2010,film,,,
False,/drmzRk9wjyuuohKapc3Lp514K09.jpg,"[14, 18, 878, 10751]",56929,Elle: A Modern Cinderella Tale,en,Elle: A Modern Cinderella Tale,"Elle wants to be a singer/songwriter, but her dreams are cut short by the sudden death of her parents. She moves in with her adoptive uncle, who runs a small independent record label whose biggest act, Sensation, is also Elle's biggest pain.",1.2764,/dnExa5ZHZ8xSWR2J6E4muzqvMc5.jpg,2010-04-26,False,False,5.0,85,2010,2010,film,,,
False,/p8K8Z4yjaslJx5mTsIC5L6LJxQB.jpg,"[16, 28, 53, 878]",64956,Inception: The Cobol Job,en,Inception: The Cobol Job,"Cobb, Arthur and Nash are enlisted by Cobol Engineering.",1.3415,/sNxqwtyHMNQwKWoFYDqcYTui5Ok.jpg,2010-12-07,False,False,7.256,315,2010,2010,film,,,
False,/vDRcux3EHYluUF1TTi2DcE1K98Q.jpg,"[878, 12, 10770]",55241,Meteor Storm,en,Meteor Storm,"San Francisco becomes a target for waves of destructive meteors after a rogue comet orbits around the earth... For astronomer, Michelle Young, what was meant to be a once-in-a-lifetime celestial event, soon turns into her worst nightmare as thousands of meteors break the surface of the atmosphere and bombard the city of San Francisco.",1.3344,/aVzlVwal128Q3mtGOBOC9W2XYcH.jpg,2010-01-30,False,False,4.936,70,2010,2010,film,,,
False,/1FRJQzbMbU1tZmimBCDgLk6P97R.jpg,"[27, 53, 878]",42307,Road Train,en,Road Train,A supernatural thriller about a group of teenagers menaced by a driver-less train in the Australian outback.,1.2261,/aWcdGw3rO6ZMFepZR90urEisQ7U.jpg,2010-05-28,False,False,4.0,120,2010,2010,film,,,
False,/mdOE4NdJqh5VXzkYKi50qJM1st7.jpg,"[28, 878, 27]",52034,Tetsuo: The Bullet Man,en,鉄男 THE BULLET MAN,"When the son of an American man and a Japanese women is killed in a car crash, the man transforms into a rageful metallic being thirsty of blood and vengance.",1.4933,/sYcYjZ65YEEelekUgJcUp4HkRmw.jpg,2010-02-27,False,False,5.4,85,2010,2010,film,,,
False,/adLyEt4sbwDM73NX2ZzXkoaYwGm.jpg,"[28, 27, 878, 53]",46368,The Rig,en,The Rig,"In the midst of a tropical storm, the crew of an offshore oil rig must survive the rampage of a creature after invading its undersea habitat.",1.4579,/qf7OXFj0bomUAFy9xR3jSN4zF7u.jpg,2010-10-05,False,False,3.319,80,2010,2010,film,,,
False,/9lkzNa5E4aP8k06CfmUYQkxKXQF.jpg,"[27, 28, 53, 878]",57011,Alien vs. Ninja,ja,エイリアンVSニンジャ,A comet crashes into a Japanese forest and a group of mighty ninjas must fight a group of killer Aliens before they reach their village and kill everyone.,1.7009,/s91ImWTqm6ESxiXdEkCgxW30McH.jpg,2010-07-03,False,False,4.606,80,2010,2010,film,,,
False,/vy3CTp0UnH3cR5HvMXzSF0lFOx4.jpg,"[27, 28, 53, 878]",74471,The Dead,en,The Dead,"When the last evacuation flight out of war-torn Africa crashes off the coast, American Air Force Engineer Lieutenant Brian Murphy emerges as the sole survivor in a land where the dead are returning to life and attacking the living.",1.2169,/oJAbF41N7ZvoTAhZTaQ85AYpLJG.jpg,2010-08-30,False,False,5.51,195,2010,2010,film,,,
False,/t7ESVPaKfnKvaSv2E9XDiG3f1vp.jpg,"[27, 878, 10770, 14]",95547,Triassic Attack,en,Triassic Attack,"A Native American owner of a kitschy roadside museum accidentally brings to life three dinosaur fossils. Now really annoyed, the giant dinos wreak havoc on the small town and the local university.",1.2508,/29ySLiWzuPVFMZqhXX4JPgZHe5V.jpg,2010-11-27,False,False,4.078,64,2010,2010,film,,,
False,/lJDbJ5JgsNtoeUWb7PX1Lji2uou.jpg,"[10749, 878, 18]",37058,I'm Here,en,I'm Here,"A library assistant plods through an ordinary life in LA until a chance meeting opens his eyes to the power of creativity and ultimately, love. When this new life and love begin to fall apart, he discovers he has a lot to give. This short film proves that ordinary is no place to be.",1.0995,/1jq9zUwPIFGid3BMrLLcm3YY2nY.jpg,2010-03-01,False,False,7.2,198,2010,2010,film,,,
False,/8Ch3LwHqw2khWrV0xwvUlDCwzqq.jpg,"[10752, 878, 28, 12]",36699,We Are from the Future 2,ru,Мы из будущего 2,"Two young Russian historians are going to Ukraine to take part in the reconstruction of the Lvov-Sandomierz operation in July 1944. On sight they fall into conflict with Ukrainian nationalists, and some magical twist of fate, move into the middle of real warfare from more than 60 years. Miraculously avoiding death at the hands of Ukrainian nationalists, caught in the middle of fighting between the Red Army and the Nazis.",1.4492,/dEyBlKaQZGb1ZNwRScKOYWoFRD3.jpg,2010-02-18,False,False,5.1,54,2010,2010,film,,,
False,/5tjLs17GK6XHAU1oztx97U97WF3.jpg,"[878, 10770, 9648, 18]",32206,Quantum Apocalypse,en,Quantum Apocalypse,A group of talented but rebellious 'rock-star scientists' find themselves in a race against time to save Earth when a comet makes an unexpected turn towards our blue planet where all life may cease to exist within days if our small town heroes fail to find a solution.,1.111,/7hMBhDknvIDFtkohTcggXvIwYxg.jpg,2010-02-24,False,False,3.8,90,2010,2010,film,,,
False,/79UjrvR9OkAnqnQnxOiv346Rkrj.jpg,"[18, 53, 878]",139406,Radio Free Albemuth,en,Radio Free Albemuth,Record store clerk Nick Brady begins to experience strange visions from an entity he calls VALIS that cause him to uproot his family and move to Los Angeles where he becomes a successful music company executive. Nick finds himself drawn into a dangerous political-mystical conspiracy of cosmic proportions.,1.1429,/2fKuc3aTXkQSn0WzkDJC31ycDej.jpg,2010-02-25,False,False,5.4,59,2010,2010,film,,,
False,/e1t2rwRugZviWTLwmQYZEPxcRQr.jpg,"[27, 878, 53]",31196,Growth,en,Growth,"In 1989, a breakthrough in ""advanced parasitic research"" on Cuttyhunk Island gave scientists a jump in human evolution. Initial tests proved promising, as subjects experienced heightened physical and mental strength and awareness. But - something in the experiment went horribly wrong, and the island mysteriously lost three quarters of its population.",0.892,/6iI5OYyjCI6Hmy7Uz1W3t1Uhz78.jpg,2010-01-29,False,False,5.297,91,2010,2010,film,,,
False,/nc7OwIDJcWCb5snIbIuhiV9YN6N.jpg,"[16, 18, 878]",58515,The Lost Thing,en,The Lost Thing,"A boy finds a strange creature on a beach, and decides to find a home for it in a world where everyone believes there are far more important things to pay attention to.",0.9413,/w272Z6vRaC1H6WZU5pIffaU04MR.jpg,2010-06-03,False,False,6.902,87,2010,2010,film,,,
False,/rWRjiJFZ7uBsEGsgZkXC3HMyWsr.jpg,"[53, 878, 35]",69278,Phase 7,es,Fase 7,A man protects his pregnant wife from their neighbors after the apartment is quarantined.,0.8283,/eatj8zYMIaEYkMbB2h1nGcnJeJk.jpg,2010-07-13,False,False,5.68,75,2010,2010,film,,,
False,/qIknZR4nU13I6I2z9RpymOHhmVm.jpg,"[878, 16, 28]",136921,Pixels,xx,Pixels,New York City is invaded by 8-bit creatures.,1.007,/aziMBjIgEGwhndaqg4kXceI4eXs.jpg,2010-04-01,False,False,7.114,88,2010,2010,film,,,
False,/oOBtTgunRkq4xKMoe7DrffHpKIf.jpg,"[16, 878]",52010,"Ultramarines: A Warhammer 40,000 Movie",en,"Ultramarines: A Warhammer 40,000 Movie","A squad of Ultramarines answer a distress call from an Imperial Shrine World. A full Company of Imperial Fists was stationed there, but there is no answer from them. The squad investigates to find out what has happened there.",1.5065,/eFfkF9uVqOhAxIKEyNCHfRRdGgj.jpg,2010-12-10,False,False,5.782,163,2010,2010,film,,,
False,/rNVIcGwDvO9Gbbii6smhM1Uh6IO.jpg,"[878, 28, 10770]",39750,Stonehenge Apocalypse,en,Stonehenge Apocalypse,"When a group of archaeologists dig up a human skeleton near Stonehenge, an ancient piece of machinery hidden beneath the bedrock is discovered. Not knowing what it could be, the workers accidentally trigger the mechanism and start a chain of events that may very well end the world as we know it",0.7136,/eHMeMg2UBu5aNUFVHYeWsKkwurT.jpg,2010-06-12,False,False,4.115,78,2010,2010,film,,,
False,/8AvzydMm6vKICPOUuUG2KIW2on.jpg,"[28, 12, 27, 878]",35791,Resident Evil: Afterlife,en,Resident Evil: Afterlife,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",0.5428,/nYPc4sJdCZLY7YFYUmqXXYt3luH.jpg,2010-09-01,False,False,6.06,4278,2010,2010,film,,,
False,/pjlxrd646cBYznHoPBWTzz6FujX.jpg,"[28, 878, 18]",39254,Real Steel,en,Real Steel,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.",30.724,/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,2011-09-28,False,False,7.13,9395,2011,2011,film,,,
False,/yFuKvT4Vm3sKHdFY4eG6I4ldAnn.jpg,"[28, 12, 878]",1771,Captain America: The First Avenger,en,Captain America: The First Avenger,"During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",20.7613,/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,2011-07-22,False,False,7.009,22969,2011,2011,film,,,
False,/pxL08w7Eq0vKrQ3mJzYp0VHGaKG.jpg,"[28, 53, 878]",49530,In Time,en,In Time,"In the not-too-distant future, the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest struggle to negotiate for their immortality. A poor young man who suddenly comes into a fortune of time finds himself on the run from a corrupt police force known as the ""time keepers"".",18.4299,/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg,2011-10-27,False,False,6.971,12290,2011,2011,film,,,
False,/6cCF0KMUO2QmrVsQFujkQduREXX.jpg,"[53, 28, 18, 878]",61791,Rise of the Planet of the Apes,en,Rise of the Planet of the Apes,"A highly intelligent chimpanzee named Caesar has been living a peaceful suburban life ever since he was born. But when he gets taken to a cruel primate facility, Caesar decides to revolt against those who have harmed him.",18.072,/oqA45qMyyo1TtrnVEBKxqmTPhbN.jpg,2011-08-03,False,False,7.35,12912,2011,2011,film,,,
False,/s2Cu1y9Al9RbwRU5blAH8wMCrBI.jpg,"[53, 878, 9648]",45612,Source Code,en,Source Code,"When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.",14.127,/nTr0lvAzeQmUjgSgDEHTJpnrxTz.jpg,2011-03-30,False,False,7.3,9263,2011,2011,film,,,
False,/tS3ByIQR6V61DaWhEIFbLSuLK5Q.jpg,"[12, 28, 878]",44912,Green Lantern,en,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",12.2671,/fj21HwUprqjjwTdkKC1XZurRSpV.jpg,2011-06-14,False,False,5.2,7732,2011,2011,film,,,
False,/vQGo5VjJcHxpzIa8lMBFzpAth1w.jpg,"[53, 9648, 878]",51876,Limitless,en,Limitless,The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life.,11.3083,/kCokPP4WCQRrrAuZ7FcpIyHr8b2.jpg,2011-03-17,False,False,7.203,11602,2011,2011,film,,,
