adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,query_year
False,/6sTG3KBVpSGv3nUGIXgHKt1sHwG.jpg,"[16, 10751, 35, 878]",229405,Panic in the Mailroom,en,Panic in the Mailroom,"Two Minions are busy at work in the mailroom. One of them, bored, decides to throw a box of expired PX-41 samples into its designated chute.",1.7422,/xwZjM44xSQBhlQ55G1VCHKG5kC.jpg,2013-12-10,False,False,6.833,156,2013
False,/kvDJrJ9A7duUJL8oMrm8dNu7QSS.jpg,"[28, 878, 12]",185471,Battle of the Damned,en,Battle of the Damned,"Following a deadly viral outbreak, private military soldier Max Gatling leads a handful of survivors and a ragtag band of robots against an army of the infected.",1.6208,/xmGJwTaQ8XTnW4EPNag6Eu2KaTL.jpg,2013-07-25,False,False,4.518,141,2013
False,/vK48h2fZarnDjXdsnHZFyL5lveI.jpg,"[16, 10751, 35, 878]",229407,Puppy,en,Puppy,"A Minion, longing for a puppy, humorously tries to catch a dog, a squirrel, and even a ladybug, but none of his attempts succeed. Just as his hopes fade, a tiny UFO swoops down and abducts the ladybug. The Minion watches in fascination as the UFO, making adorable beeping noises, forms an unexpected bond with him, becoming his new ""puppy."" They share fun adventures, with the UFO using its space powers to entertain, playing music and enlarging snacks like cheese puffs and bananas.  One evening, the UFO puppy shows the Minion its home in the stars and expresses a longing to return. The Minion, determined to help, sends an email with their picture to the UFO's home planet, triggering a rescue party. Before leaving, the UFO uses its grow-ray to enlarge the ladybug into a puppy-sized companion. The Minion, surrounded by friends, joyfully accepts the new “puppy,” ready for more adventures together.",1.658,/bapLpnoV3PUbgcZNDwg6Hxe75HI.jpg,2013-12-10,False,False,7.242,242,2013
False,/ismwT9qk1Qkb7eS0UQOntL1o8XU.jpg,"[53, 878]",176068,+1,en,+1,"Three college friends hit the biggest party of the year, where a mysterious phenomenon disrupts the night, quickly descending into a chaos that challenges their friendships - and whether they can stay alive.",2.065,/ve3e7AzvlfLDi2z3T05tCjYAT31.jpg,2013-09-20,False,False,5.285,282,2013
False,/obCDcu6QIYMHX99phK10BM0BKRc.jpg,"[35, 27, 878]",136585,Return to Nuke 'Em High Volume 1,en,Return to Nuke 'Em High Volume 1,"Return to the Class of Nuke 'Em High follows a young couple that are up against the school glee club. Unfortunately, the glee club has mutated into a gang called The Cretins. When the other students begin to undergo mutations, our couple must solve the mystery and save Tromaville High School",1.8429,/elpbF2qmAh6T9U0vYDjFTt4BHy6.jpg,2013-06-30,False,False,6.035,159,2013
False,/ids8ZO3KOhgGscQDpuAdtgGb8Tb.jpg,"[28, 878]",166660,Jurassic Attack,en,Jurassic Attack,"While returning from a military expedition a helicopter crash lands a commando unit in a dense, remote tropical jungle – a lost world populated by dinosaurs. Now they must find a way out of this isolated valley before becoming prey for prehistoric predators.",1.5994,/jHoma8SEt8zgQF8kZgdPpDfZLxX.jpg,2013-02-22,False,False,4.5,65,2013
False,/z2MJxdJVLYgaLZlxyf9AlPQW5PC.jpg,"[878, 28, 35, 12]",172721,End of the World,en,End of the World,"In End of the World, the fate of humanity lies in the hands of two guys who run a video rental store and are “sci-fi obsessed” movie fans.  And who better to save the world, than guys who have seen all the movies and all the “out there” ways to save it!?",1.6329,/jZsk45d9zARmvyW4pXvIhx7izRA.jpg,2013-02-22,False,False,4.7,62,2013
False,/s1DqTGJ96V0Q8YxL9GZVkJi48jZ.jpg,"[18, 878]",145197,Upstream Color,en,Upstream Color,"A man and woman are drawn together, entangled in the lifecycle of an ageless organism. Identity becomes an illusion as they struggle to assemble the loose fragments of wrecked lives.",1.5351,/tQ4IWxSYIgZVWnQwLCG8r6sUraU.jpg,2013-04-05,False,False,6.34,818,2013
False,/6yZ4RRHyN3kl1qz48r1b7AWQIGx.jpg,"[878, 10770]",222890,Stonados,en,Stonados,A storm chaser tries to save Boston from destruction when a freak tornado bombards the city with huge boulders.,1.8051,/6QAsTKtZIJWyHeJcXh34jeAZIsM.jpg,2013-08-31,False,False,4.9,59,2013
False,/nddudkiXQbmE1cKUDQBSs4XAbME.jpg,"[28, 878, 10770, 12, 18, 53]",172767,500 MPH Storm,en,500 MPH Storm,"When an energy experiment goes haywire, a rash of massive hurricanes rips across North America. A high school science teacher must get his family to safety before the hurricanes merge, creating a ""hypercane"" with the power to wipe the US off the map.",1.5251,/268rvZNZD7DM4D3dbE0pQQB18rT.jpg,2013-02-28,False,False,5.255,106,2013
False,/bPsUV9UWJ0KruCMaI1jXIWsweoG.jpg,"[878, 99]",451197,Extraordinary: The Stan Romanek Story,en,Extraordinary: The Stan Romanek Story,"Stan Romanek is the center of the world's most documented extraterrestrial contact story, and the multitude of evidence accumulated over the past decade has convinced thousands around the world that his story is true. This documentary film takes audiences on a journey through Stan's past, present and future with one goal in mind: help the world understand that no one knowingly chooses the challenges Stan and his family have endured. This film's intention is not to prove the existence of UFOs and extraterrestrials, but it does pose the question' What if this is all true? extraordinary: the stan romanek story is about one man's evolution through a life he did not choose and the messages he is driven to deliver to mankind.",1.6776,/gAwZ177mZvW1JhSA9K4GhiezPjw.jpg,2013-11-02,False,False,6.5,73,2013
False,/fdfbWZdgpq4oaaFvTTtlMX9uJLG.jpg,"[27, 878]",196830,Stranded,en,Stranded,"The Lunar Base Ark explores ore and unexpectedly is hit by a meteor shower and has severe damages. Colonel Gerard Brauchman sends the crewwoman Ava Cameron to repair a wing that is full of CO2. Dr. Lance Krauss warns that the gas may cause paranoia and hallucinations. Ava brings a sample of the meteor for analysis and Dr. Krauss finds that there are spores attached to the meteor. Ava accidentally cuts her finger in a sample but she hides the cut from the doctor. Soon Ava gets pregnant and delivers an alien offspring. However, neither Col. Brauchman nor Dr. Kraus believes in her words and they believe that Ava is delusional. The offspring bites the crewman Bruce Johns and the crew discovers that Bruce has been cloned by the alien. Soon they find how dangerous the clone is.",1.9272,/dxqwma5Ds2UYhTwi0btsE2qSbVa.jpg,2013-05-22,False,False,3.701,162,2013
False,/sebfT48QmOmVWbNgIlXd4jdBi3w.jpg,"[12, 878, 18]",410714,Doctor Who: The Night of the Doctor,en,Doctor Who: The Night of the Doctor,"The Doctor struggles to help the only remaining crewmember of a crashing gunship. The people of the planet below offer to save his life, but at a dear cost to the life he's lived for hundreds of years.",1.3545,/sMVneky00Xkq3bV8DlWeR2OL2mM.jpg,2013-11-14,False,False,8.0,69,2013
False,/trReRS0zTUuOIaOGNtaMac9bvRO.jpg,"[12, 10751, 878]",187462,Robosapien: Rebooted,en,Robosapien: Rebooted,A robotic boy and a human boy join forces to save their parents from the organization that funded the robot's creator.,1.4631,/gaqSskw7kNNpyZjtW5QA8nnKQUn.jpg,2013-04-01,False,False,5.4,62,2013
False,/3AQbKJEXgDT75KQ4KAt0iTcBzRx.jpg,"[28, 878, 27]",192813,Age of Dinosaurs,en,Age of Dinosaurs,"Using breakthrough flesh-regeneration technology, a biotech firm creates a set of living dinosaurs. But when the creatures escape their museum exhibit and terrorize Los Angeles, a former firefighter must rescue his teenage daughter from the chaos brought on by the Age of Dinosaurs",1.5299,/uTHMlbIYbC860HfD128QCaJbs0X.jpg,2013-05-11,False,False,3.9,89,2013
False,/x3mF2JRMwaKXZBIdiRHrUq2W5ux.jpg,"[53, 27, 878]",224815,Skinwalker Ranch,en,Skinwalker Ranch,"In  2010 “Skinwalker Ranch” gained media attention after experiencing a wide range of unexplained phenomena. Reports ranged from UFO sightings to livestock mutilation, but maybe most notable was the disappearance of ranch owner Hoyt Miller’s eight-year-old son Cody on November 11, 2010. Close to a year later, Modern Defense Enterprises has sent a team of experts to document and investigate the mysterious occurrences, which only escalate upon their arrival. Tensions rise as the team must decide how far they will go to unlock the mysteries of “Skinwalker Ranch.” The group debates whether the answers are worth risking their lives for, or if they should just call off the investigation and leave the ranch—that is, if leaving is actually an option…",1.4271,/gqEfe007ZEa8WwWZAXl57zu4o0s.jpg,2013-10-30,False,False,5.305,131,2013
False,/zgQzlK8BRAS6I1o5qhfUP3m1xon.jpg,"[27, 878]",216539,Ghost Shark,en,Ghost Shark,A coastal town is plagued by a supernatural man-eating shark. A ghost hunter joins forces with a sea captain to uncover the secrets of the area's dark past and find a way to exorcise the spectral predator.,1.493,/erZ7mMudfRES9We5zmclUqQltoQ.jpg,2013-08-22,False,False,5.0,161,2013
False,/hBaZ0cXy2gOwOvsywez8MHWgAjO.jpg,"[878, 18, 9648]",273404,I'll Follow You Down,en,I'll Follow You Down,"After the disappearance of a young scientist on a business trip, his son and wife struggle to cope, only to make a bizarre discovery years later – one that may bring him home.",1.8808,/3osrKXIz5OkSrpnEt1hqHAAyvbd.jpg,2013-07-28,False,False,6.021,193,2013
False,/eFLblKezeUfNLq5PRr4JQcPDvNe.jpg,"[28, 27, 878]",164377,Outpost: Rise of the Spetsnaz,en,Outpost: Rise of the Spetsnaz,"It explores the terrifying origins of the supernatural Nazi soldiers, and what leads to a brutal and relentless confrontation. In an epic battle between the shadowy forces of the Nazis and a fearsome adversary, the legendary Spetsnaz, the Russian military elite known for their courage and ferocity.",1.487,/cKIJXGI1wMzx63ewmYHrPbC8Yc2.jpg,2013-06-26,False,False,4.973,74,2013
False,/1z0fo8aHbbT1XcMimEOYgOe9gjx.jpg,"[28, 878]",255692,Ice Soldiers,en,Ice Soldiers,A scientist discovers the bodies of three frozen genetically modified Russians buried in the Canadian North. Upon thawing them out he realizes he has unleashed a deadly threat to Western society and must stop them at all costs.,1.3563,/5wsNxymjvBo65z0g5XqqOodSye2.jpg,2013-12-06,False,False,4.9,108,2013
False,/h25KhFRshGYuq0fkPx3R3oTAOqu.jpg,"[16, 878]",212156,The Garden of Sinners: Future Gospel,ja,劇場版 空の境界 未来福音 the Garden of sinners/recalled out summer,"A side story of the original Kara no Kyōkai - the Garden of sinners movie series divided into 2 parts. In the first part, Shizune Seo, who finds her life too predictable due to her precognition, and Mitsuru‎ Kamekura, who uses his precognition to be a professional bomber, meet Mikiya and Shiki, respectively, and their futures begin to change. In the second part, 10 years after the original series, Shiki and Mikiya's daughter, Mana Ryōgi, spends a day with Mitsuru.",1.8059,/pGqY3fWs0f5Yg60hUzq1Qkv9Rf1.jpg,2013-09-28,False,False,7.3,74,2013
False,/of1lXyqqqN6iPNI4vvaQF83qxBg.jpg,"[878, 28]",205126,Independence Daysaster,en,Independence Daysaster,"When Earth is attacked by a hostile alien force, a small town firefighter and a rogue SETI scientist team up to activate the only technology capable of defeating the invaders.",1.4492,/6jor0EqECPgHqu89GrQIy9Wetkf.jpg,2013-06-27,False,False,4.376,85,2013
False,/vv5QbvqKRpsqVcVTK6aZzTtdaq8.jpg,"[16, 18, 36, 10749, 878, 14]",173443,Rio 2096: A Story of Love and Fury,pt,Uma História de Amor e Fúria,"“Rio 2096 – A Story of Love and Fury” is an animated film that portrays the love between an immortal hero and Janaína, the woman he has been in love with for 600 years. As a backdrop to the romance, the feature highlights four phases of Brazilian history: colonization, slavery, the Military Regime and the future, in 2096, when there will be a war for water.",1.3557,/aqvJxBR3Tpj9semsPYgCZ2tE3UZ.jpg,2013-03-07,False,False,7.199,93,2013
False,/irZR9ItAY1UckSDk6nJUPhv9cQn.jpg,"[16, 18, 878]",222715,Someone's Gaze,ja,だれかのまなざし,"Aya Okamura has been working for two years and has begun living on her own for a job opportunity. With her mother working overseas as a doctor, her father is now living alone with the family's longtime pet cat Mii-san. One night, Aya returns from a long day at work, and as she rests on her bed, she reminiscences about the times the family had together. She remembers the sadness she felt when her mom went overseas, and the solace she felt when her father brought home Mii-san to give her comfort. Then, she receives a phone call.",1.2861,/m3T8LGmjoMktaiot49Pc8JFFyC6.jpg,2013-02-08,False,False,7.078,154,2013
False,/oDqsaReZ8K2vesbBPHQ1XySzt0C.jpg,"[80, 878, 28]",204053,The Brain Man,ja,脳男,"A seemingly random series of bombings in a provincial city. The latest target is a public bus route. Detective Chaya chased terrorists and arrested a mysterious man with keen intelligence and physical power. The psychologist in charge of evaluating him is Dr. Mariko. After the psychiatric examination, she puts toward a hypothesis – “Is it possible he was born without emotions?”",1.3854,/n1czIkoRpfyQ2zuQTKahfYyl5Vb.jpg,2013-02-09,False,False,6.2,50,2013
False,/ifAyg99AMXGiqRfrEKyyw2YgQpK.jpg,"[878, 18, 53]",180891,Real,ja,リアル〜完全なる首長竜の日〜,"Neurosurgeon Koichi uses an experimental technique to enter the brain of his beloved Atsumi, who is in a coma after attempting suicide. In his quest, Koichi drifts steadily further into the sweltering marshes of the spirit. It is soon no longer clear what is real and what is not.",1.3051,/j0caz3LUT1jXh3mgL0QXDzDzeuP.jpg,2013-06-01,False,False,6.3,69,2013
False,/l2DWN9SKH5oVAJREcGcCRY4JfEt.jpg,"[27, 878, 28]",226948,Scarecrow,en,Scarecrow,"For generations, it was an urban legend that lived in the nightmares of children. Now, the season to rejuvenate the tale will revive a town's darkest fears. With the Scarecrow Festival on the horizon, school teacher Aaron Harris is doling out punishment for six students serving detention. Their task: help Aaron's girlfriend Amanda fix her family farm before it's sold. But the cornfields circling the farm come with a legend and Tyler takes macabre delight in recounting the tale: It never sleeps, it never dies, it can't be stopped, hear their cries.",1.12,/2FNlOE060DyeT3T5hcR133lYebv.jpg,2013-10-05,False,False,5.045,100,2013
False,/kqpVQfGQyADVGX0ZhAO2KvvYOZR.jpg,"[10770, 27, 878]",229839,Grave Halloween,en,Grave Halloween,"After inadvertently unleashing an ancient curse, a documentary crew of American exchange students is haunted by angry spirits in Japan's infamous Suicide Forest.",1.2088,/SSr17CBHhh0gmno7rThPaDrcsN.jpg,2013-10-19,False,False,4.546,65,2013
False,/1JE7A02joCJMXauuzyl5AbvBPZv.jpg,"[35, 28, 878, 53]",206213,Zombie Hunter,en,Zombie Hunter,"When a street drug turns junkies into an army of zombies, a man named Hunter finds himself with nothing but a beat-up car and a trunk full of guns and booze, until he stumbles across a small band of survivors.",1.1019,/9FkPEWRpuMbOArFrklObdvxN099.jpg,2013-07-25,False,False,3.94,109,2013
False,/du3jOKkHYJMhZCSwQuJGeWYGNFK.jpg,"[27, 878, 53]",199578,Patrick,en,Patrick,"Patrick lays comatose in a small private hospital, his only action being his involuntary spitting. When a pretty young nurse, just separated from her husband, begins work at the hospital, she senses that Patrick is communicating with her, and he seems to be using his psychic powers to manipulate events in her life.",1.1926,/7qBKs8ziqHEYydJJnRyTo6IGpFC.jpg,2013-10-15,False,False,4.943,183,2013
False,/g1o5udFxZ8FPubJiLON7kXw5zIk.jpg,"[27, 14, 878]",221737,RoboCroc,en,RoboCroc,"A rocket carrying nano robots crash lands shortly after takeoff into a zoo. The bots are released and find their way into a massive crocodile. The croc, now programmed to kill, will target anything and anyone for its next meal.",1.0622,/gsurzan9Ml5OyUR7ybzhqw60yz5.jpg,2013-09-14,False,False,4.481,52,2013
